,cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,ndwi,b_g,b_r,mci,ndci,y,x,spatial_ref,time
0,8,0.0219,0.023899999,0.0455,0.034399997,0.07144781,1.1485475e-05,4.9308255e-05,0.0039,0.0222,0.0234,0.022599999,0.0209,0.048,0.0245,0.0233,0.0233,0.20701753,-0.18010291,0.02673798,-0.043668088,0.22202483,1.3226745,1.9037658,0.89387757,0.012396712,-1956905.0,3063485.0,3832,2024-01-01
1,8,0.0208,0.022699999,0.0459,0.0343,0.06867505,7.6774895e-06,4.894313e-05,0.0039,0.0209,0.021,0.021,0.019299999,0.0468,0.0233,0.021599999,0.0223,0.24050634,-0.2035088,0.009708742,-0.04367813,0.24500906,1.3381923,2.0220265,0.8927039,0.013043498,-1957065.0,3063485.0,3832,2024-01-01
2,8,0.0206,0.022799999,0.0449,0.0337,0.067856535,9.998446e-06,4.946123e-05,0.0039,0.0211,0.0209,0.0207,0.0191,0.045199998,0.0241,0.0222,0.022599999,0.2389706,-0.19292039,0.0033296074,-0.050691206,0.24125229,1.3323442,1.9692984,0.8547718,0.027718585,-1957275.0,3063485.0,3832,2024-01-01
3,8,0.0207,0.022799999,0.0447,0.0338,0.06580405,7.763034e-06,5.0883245e-05,0.0039,0.0209,0.0207,0.0207,0.0188,0.0458,0.023899999,0.021599999,0.0224,0.24036695,-0.1943463,0.0121546965,-0.048275825,0.24036695,1.3224853,1.9605265,0.86610883,0.023554605,-1957405.0,3063485.0,3832,2024-01-01
4,8,0.0211,0.0229,0.0442,0.0339,0.06863975,7.506382e-06,4.9787035e-05,0.0039,0.0212,0.022499999,0.021,0.0195,0.0462,0.0235,0.021699999,0.022699999,0.2349727,-0.19366197,0.0221239,-0.040909108,0.23272729,1.3038348,1.930131,0.8978723,0.012931013,-1957245.0,3063485.0,3832,2024-01-01
5,8,0.023899999,0.026899999,0.049599998,0.038799997,0.07698289,8.3517725e-06,4.9024562e-05,0.0039,0.023599999,0.0223,0.023,0.021,0.0481,0.0275,0.0246,0.024799999,0.2556634,-0.18112633,-0.015353115,-0.059055135,0.23763955,1.2783506,1.8438661,0.86909086,0.011029428,-1957605.0,3063485.0,3832,2024-01-01
6,8,0.021,0.0245,0.0481,0.0383,0.067849025,6.07422e-06,4.6389043e-05,0.0037999998,0.0211,0.0199,0.0202,0.018199999,0.0492,0.0252,0.022,0.022599999,0.30940172,-0.21974525,0.011305242,-0.07692307,0.29173696,1.2558746,1.9632653,0.8333333,0.014084521,-1957655.0,3063485.0,3832,2024-01-01
7,8,0.0212,0.0707,0.0968,0.1214,0.07066523,3.1920104e-06,2.1167898e-05,0.0033999998,0.0178,0.0157,0.015299999,0.0139,0.060599998,0.0708,0.023,0.0251,0.77615213,-0.26392508,-0.22998731,-0.53862894,0.7026648,0.7973641,1.3691655,0.29943502,0.00070672575,-1957825.0,3063485.0,3832,2024-01-01
8,8,0.025899999,0.0547,0.0725,0.0907,0.07713386,4.110968e-06,2.741718e-05,0.0034999999,0.0201,0.0176,0.0176,0.015899999,0.062699996,0.067999996,0.0263,0.0279,0.67497694,-0.24759285,-0.07248522,-0.35732013,0.55574614,0.79933846,1.3254113,0.38088235,0.10839445,-1957795.0,3063485.0,3832,2024-01-01
9,8,0.022,0.0806,0.1087,0.1398,0.07088796,2.5890974e-06,1.981178e-05,0.0033999998,0.018299999,0.0185,0.015299999,0.0145,0.0844,0.0779,0.0235,0.026099999,0.8027079,-0.26860252,-0.12584154,-0.5711501,0.72805935,0.7775394,1.3486352,0.28241336,-0.017034706,-1958015.0,3063485.0,3832,2024-01-01
10,8,0.0219,0.075399995,0.103,0.1326,0.07637163,2.790001e-06,2.1460708e-05,0.0033999998,0.019399999,0.0189,0.0158,0.015,0.0821,0.0753,0.0245,0.0266,0.787062,-0.275,-0.11291196,-0.5498458,0.7165049,0.77677226,1.3660479,0.29083666,-0.00066353177,-1957955.0,3063485.0,3832,2024-01-01
11,8,0.0207,0.0755,0.1043,0.13159999,0.07512792,2.9091298e-06,2.0508054e-05,0.0033999998,0.0186,0.0155,0.015199999,0.014099999,0.0733,0.0743,0.024,0.025999999,0.7929155,-0.27088362,-0.17454956,-0.56964654,0.728168,0.79255325,1.381457,0.27860028,-0.008010667,-1957835.0,3063485.0,3832,2024-01-01
12,8,0.023899999,0.0894,0.119899996,0.1531,0.078473866,2.399653e-06,1.788569e-05,0.0033,0.0184,0.0169,0.0158,0.0145,0.0963,0.084199995,0.024899999,0.027199998,0.81290704,-0.26268038,-0.10915817,-0.5781113,0.72994345,0.7831482,1.3411633,0.283848,-0.029953955,-1958265.0,3063485.0,3832,2024-01-01
13,8,0.020499999,0.022799999,0.0449,0.0338,0.067228064,7.814574e-06,5.069391e-05,0.0039,0.0201,0.0196,0.0198,0.018,0.045599997,0.0234,0.0212,0.021699999,0.26119402,-0.1943463,0.007734773,-0.053117786,0.24493556,1.3284024,1.9692984,0.87606835,0.012987032,-1957465.0,3063485.0,3832,2024-01-01
14,8,0.0222,0.0251,0.0477,0.0358,0.07710729,9.491443e-06,5.1591152e-05,0.0039999997,0.022699999,0.0241,0.022699999,0.0211,0.048899997,0.0246,0.0232,0.023699999,0.22393163,-0.17569785,0.01242234,-0.061310798,0.23448275,1.3324022,1.9003984,0.90243906,-0.010060383,-1956955.0,3063485.0,3832,2024-01-01
15,8,0.0235,0.025999999,0.0481,0.036599997,0.07971523,9.993302e-06,5.0947874e-05,0.0039,0.0246,0.0242,0.0246,0.023,0.0491,0.0273,0.0252,0.025799999,0.19607842,-0.16932906,0.010288087,-0.050505046,0.21797003,1.3142077,1.85,0.8608058,0.024390273,-1956825.0,3063485.0,3832,2024-01-01
16,8,0.023799999,0.0262,0.0491,0.0374,0.080688,9.975504e-06,5.1272647e-05,0.0039,0.0245,0.0241,0.0245,0.0229,0.0491,0.027199998,0.0251,0.0257,0.20840067,-0.17610061,0.0,-0.048000034,0.22222224,1.3128343,1.8740458,0.875,0.018726561,-1956845.0,3063485.0,3832,2024-01-01
17,8,0.022599999,0.0252,0.047,0.0357,0.074654385,7.5079083e-06,5.0191396e-05,0.0039,0.0224,0.021399999,0.0222,0.0201,0.047599997,0.024999999,0.0232,0.0234,0.23316064,-0.1724138,0.0063424846,-0.054393332,0.22469987,1.3165265,1.8650793,0.904,-0.003984094,-1957115.0,3063485.0,3832,2024-01-01
18,8,0.0309,0.049399998,0.0646,0.0791,0.092880644,4.880464e-06,3.7823833e-05,0.0037999998,0.0262,0.0213,0.021499999,0.0191,0.056599997,0.065,0.0327,0.0347,0.5725646,-0.23112841,-0.066006616,-0.23038605,0.4381818,0.81668776,1.3076923,0.47538462,0.13636364,-1957745.0,3063485.0,3832,2024-01-01
19,8,0.021399999,0.078099996,0.1104,0.1397,0.077138446,2.8478205e-06,2.1852293e-05,0.0033999998,0.019,0.015899999,0.0155,0.014099999,0.0734,0.074999996,0.0241,0.0265,0.80025774,-0.2828283,-0.20130578,-0.56984925,0.7343265,0.79026484,1.4135724,0.28533334,-0.020248208,-1957855.0,3063485.0,3832,2024-01-01
20,8,0.0199,0.0866,0.1182,0.1522,0.07207686,2.153188e-06,1.681125e-05,0.0033,0.015299999,0.0142,0.0132,0.0121,0.0941,0.081999995,0.021599999,0.023899999,0.8403869,-0.27470687,-0.113518596,-0.62629104,0.76873916,0.7766097,1.364896,0.24268293,-0.027283533,-1958225.0,3063485.0,3832,2024-01-01
21,8,0.0179,0.0854,0.1227,0.1546,0.06440515,1.6268134e-06,1.5609867e-05,0.0029,0.0134,0.010199999,0.011299999,0.0103,0.095,0.074499995,0.0189,0.0211,0.8637734,-0.28833333,-0.12723932,-0.65343666,0.7924637,0.79366106,1.4367682,0.24026847,-0.06816764,-1958385.0,3063485.0,3832,2024-01-01
22,8,0.02,0.022799999,0.0449,0.0337,0.067558564,9.763622e-06,5.024598e-05,0.0039,0.0207,0.0199,0.020299999,0.0188,0.045399997,0.023699999,0.021499999,0.022,0.24814819,-0.19292039,0.005537069,-0.06542054,0.25512105,1.3323442,1.9692984,0.8438819,0.019354846,-1957515.0,3063485.0,3832,2024-01-01
23,8,0.0219,0.024799999,0.046299998,0.0354,0.07350615,8.66341e-06,4.969594e-05,0.0039,0.023,0.0222,0.022599999,0.021,0.046699997,0.0256,0.023599999,0.0243,0.22068967,-0.17607975,0.0043010684,-0.062098473,0.23560208,1.3079096,1.8669355,0.85546875,0.015873026,-1957205.0,3063485.0,3832,2024-01-01
24,8,0.0235,0.025999999,0.0481,0.036599997,0.07971523,9.993302e-06,5.0947874e-05,0.0039,0.0246,0.0242,0.0246,0.023,0.0491,0.0273,0.0252,0.025799999,0.19607842,-0.16932906,0.010288087,-0.050505046,0.21797003,1.3142077,1.85,0.8608058,0.024390273,-1956825.0,3063485.0,3832,2024-01-01
25,8,0.0245,0.0265,0.0492,0.0381,0.07958618,9.772527e-06,5.043066e-05,0.0039,0.0241,0.0234,0.0242,0.0224,0.049,0.0268,0.0251,0.0253,0.22311397,-0.17956658,-0.0020366565,-0.039215695,0.2172524,1.2913386,1.8566037,0.9141791,0.005628508,-1956775.0,3063485.0,3832,2024-01-01
26,8,0.0241,0.026099999,0.048699997,0.038,0.07687678,7.908929e-06,5.0899565e-05,0.0039,0.0246,0.0242,0.0244,0.022599999,0.0484,0.027099999,0.0251,0.0253,0.2179487,-0.18564744,-0.003089574,-0.039840605,0.2238325,1.2815789,1.8659004,0.8892989,0.018796995,-1956685.0,3063485.0,3832,2024-01-01
27,8,0.023599999,0.0263,0.0482,0.037699997,0.07745798,6.9206058e-06,5.098693e-05,0.0039,0.0234,0.0233,0.0235,0.0218,0.048,0.025899999,0.0242,0.0246,0.23202613,-0.17812496,-0.0020789984,-0.054108236,0.2300163,1.2785146,1.8326997,0.9111969,-0.0076628583,-1956675.0,3063485.0,3832,2024-01-01
28,8,0.023,0.0252,0.0473,0.0365,0.07618471,8.00839e-06,5.0940245e-05,0.0039,0.0244,0.024,0.0243,0.022599999,0.0482,0.026999999,0.024999999,0.0252,0.20065789,-0.18314423,0.009424088,-0.045643155,0.22689074,1.2958905,1.8769841,0.8518519,0.034482736,-1956695.0,3063485.0,3832,2024-01-01
29,8,0.021699999,0.023799999,0.0459,0.0346,0.07005072,7.010573e-06,4.820138e-05,0.0039,0.0219,0.0221,0.0218,0.0201,0.0471,0.023699999,0.022599999,0.023,0.22695036,-0.18493155,0.012903244,-0.046153855,0.2291297,1.3265895,1.9285715,0.9156118,-0.0021052596,-1957025.0,3063485.0,3832,2024-01-01
30,8,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
31,8,0.0309,0.049399998,0.0646,0.0791,0.092880644,4.880464e-06,3.7823833e-05,0.0037999998,0.0262,0.0213,0.021499999,0.0191,0.056599997,0.065,0.0327,0.0347,0.5725646,-0.23112841,-0.066006616,-0.23038605,0.4381818,0.81668776,1.3076923,0.47538462,0.13636364,-1957745.0,3063485.0,3832,2024-01-01
32,8,0.022,0.0806,0.1087,0.1398,0.07088796,2.5890974e-06,1.981178e-05,0.0033999998,0.018299999,0.0185,0.015299999,0.0145,0.0844,0.0779,0.0235,0.026099999,0.8027079,-0.26860252,-0.12584154,-0.5711501,0.72805935,0.7775394,1.3486352,0.28241336,-0.017034706,-1958015.0,3063485.0,3832,2024-01-01
33,8,0.0179,0.0854,0.1227,0.1546,0.06440515,1.6268134e-06,1.5609867e-05,0.0029,0.0134,0.010199999,0.011299999,0.0103,0.095,0.074499995,0.0189,0.0211,0.8637734,-0.28833333,-0.12723932,-0.65343666,0.7924637,0.79366106,1.4367682,0.24026847,-0.06816764,-1958385.0,3063485.0,3832,2024-01-01
34,8,0.0189,0.086799994,0.12,0.15439999,0.06754147,1.9506633e-06,1.5879688e-05,0.0033,0.015199999,0.0145,0.012999999,0.0122,0.0938,0.0802,0.0207,0.022799999,0.8446834,-0.28026533,-0.122544415,-0.6423841,0.78188103,0.7772021,1.3824885,0.23566084,-0.039520916,-1958185.0,3063485.0,3832,2024-01-01
35,8,0.021399999,0.078099996,0.1104,0.1397,0.077138446,2.8478205e-06,2.1852293e-05,0.0033999998,0.019,0.015899999,0.0155,0.014099999,0.0734,0.074999996,0.0241,0.0265,0.80025774,-0.2828283,-0.20130578,-0.56984925,0.7343265,0.79026484,1.4135724,0.28533334,-0.020248208,-1957855.0,3063485.0,3832,2024-01-01
36,8,0.022,0.024899999,0.046699997,0.035299998,0.07157521,9.358037e-06,5.2080897e-05,0.0039,0.021699999,0.0209,0.021399999,0.0197,0.0464,0.0251,0.022699999,0.0231,0.2451499,-0.17275746,-0.0032223163,-0.06183367,0.23211166,1.3229462,1.875502,0.876494,0.004000031,-1957535.0,3063485.0,3832,2024-01-01
37,8,0.019299999,0.0808,0.1122,0.14389999,0.064768665,2.227324e-06,1.5900096e-05,0.0033,0.016099999,0.017199999,0.0139999995,0.0133,0.086899996,0.0766,0.0211,0.0234,0.8226726,-0.28081885,-0.12707184,-0.6143856,0.76348037,0.77970815,1.3886139,0.25195822,-0.026683588,-1958065.0,3063485.0,3832,2024-01-01
38,8,0.02,0.087,0.1195,0.1529,0.068940625,1.8814444e-06,1.6498607e-05,0.003,0.015299999,0.011,0.012499999,0.011299999,0.093899995,0.079799995,0.0213,0.023699999,0.8488512,-0.27469778,-0.11996252,-0.62616825,0.76865244,0.78155655,1.3735632,0.25062656,-0.043165486,-1958315.0,3063485.0,3832,2024-01-01
39,8,0.0184,0.0865,0.119399995,0.1542,0.06260244,1.9061446e-06,1.5333466e-05,0.0033,0.014599999,0.0144,0.0128,0.011899999,0.093899995,0.078999996,0.0202,0.0222,0.8467067,-0.281263,-0.11954993,-0.6491897,0.7867903,0.774319,1.3803468,0.23291141,-0.045317225,-1958165.0,3063485.0,3832,2024-01-01
40,8,0.021599999,0.0757,0.106,0.1357,0.074334286,2.6566684e-06,2.1776532e-05,0.0033,0.019199999,0.0162,0.015199999,0.0139999995,0.0725,0.0726,0.024,0.026099999,0.7985421,-0.28382215,-0.18767507,-0.55601233,0.7253656,0.78113484,1.4002641,0.29752064,-0.020903578,-1957885.0,3063485.0,3832,2024-01-01
41,8,0.031,0.0523,0.0669,0.081999995,0.09476171,4.358068e-06,3.5998873e-05,0.0037999998,0.025899999,0.0212,0.0211,0.0188,0.0565,0.0696,0.032899998,0.035,0.59068865,-0.22114667,-0.08427878,-0.2557023,0.45132744,0.8158537,1.2791587,0.4454023,0.14191963,-1957765.0,3063485.0,3832,2024-01-01
42,8,0.022599999,0.0257,0.0486,0.0381,0.07292652,7.6071915e-06,4.8915466e-05,0.0039,0.022499999,0.022,0.0221,0.0202,0.048,0.0266,0.0232,0.024,0.26578075,-0.1943574,-0.00621117,-0.06418221,0.25535423,1.2755905,1.8910506,0.84962404,0.01720842,-1957625.0,3063485.0,3832,2024-01-01
43,8,0.0207,0.022599999,0.045599997,0.0326,0.0643549,8.836788e-06,5.0440332e-05,0.0039,0.020299999,0.0202,0.020499999,0.0184,0.0462,0.0229,0.0211,0.021599999,0.22787198,-0.18115945,0.0065359776,-0.043879878,0.22326455,1.3987728,2.017699,0.9039301,0.0065934365,-1957425.0,3063485.0,3832,2024-01-01
44,8,0.020499999,0.0231,0.0444,0.0335,0.06870678,6.8547665e-06,4.8063368e-05,0.0039,0.0211,0.0211,0.0212,0.019399999,0.0455,0.0242,0.0222,0.022799999,0.2248629,-0.1837456,0.0122358175,-0.059633054,0.24074079,1.325373,1.9220779,0.8471074,0.023255814,-1957325.0,3063485.0,3832,2024-01-01
45,8,0.021399999,0.0233,0.046499997,0.0349,0.071728,7.005328e-06,5.0382256e-05,0.0039,0.021499999,0.0213,0.021499999,0.0196,0.047399998,0.0242,0.0224,0.022699999,0.23758866,-0.1993127,0.009584669,-0.042505607,0.23978685,1.3323781,1.9957081,0.8842975,0.018947376,-1957085.0,3063485.0,3832,2024-01-01
46,8,0.022599999,0.024899999,0.047399998,0.0359,0.07379781,7.675224e-06,5.0070044e-05,0.0039,0.0223,0.0213,0.0221,0.02,0.047599997,0.024899999,0.0231,0.0233,0.23793106,-0.18092108,0.0021052596,-0.048421048,0.22735046,1.3203342,1.9036145,0.9076305,0.0,-1957105.0,3063485.0,3832,2024-01-01
47,8,0.0235,0.025999999,0.0481,0.036599997,0.07971523,9.993302e-06,5.0947874e-05,0.0039,0.0246,0.0242,0.0246,0.023,0.0491,0.0273,0.0252,0.025799999,0.19607842,-0.16932906,0.010288087,-0.050505046,0.21797003,1.3142077,1.85,0.8608058,0.024390273,-1956825.0,3063485.0,3832,2024-01-01
48,8,0.0233,0.026099999,0.049,0.036599997,0.07782317,8.370048e-06,5.0064507e-05,0.0039,0.0244,0.023699999,0.0242,0.022799999,0.048299998,0.0267,0.0251,0.0255,0.20394734,-0.1674641,-0.007194252,-0.056680143,0.2220367,1.3387979,1.8773947,0.8726592,0.011363653,-1956735.0,3063485.0,3832,2024-01-01
49,8,0.0245,0.0265,0.0492,0.0381,0.07958618,9.772527e-06,5.043066e-05,0.0039,0.0241,0.0234,0.0242,0.0224,0.049,0.0268,0.0251,0.0253,0.22311397,-0.17956658,-0.0020366565,-0.039215695,0.2172524,1.2913386,1.8566037,0.9141791,0.005628508,-1956775.0,3063485.0,3832,2024-01-01
50,8,0.0207,0.0231,0.0449,0.0341,0.0679309,8.100235e-06,4.8258626e-05,0.0039,0.0213,0.0201,0.0209,0.019399999,0.0466,0.023799999,0.0218,0.022599999,0.24,-0.1923077,0.018579224,-0.054794513,0.24452554,1.3167156,1.943723,0.86974794,0.014925349,-1956465.0,3063485.0,3832,2024-01-01
51,8,0.0207,0.0231,0.0449,0.0341,0.0679309,8.100235e-06,4.8258626e-05,0.0039,0.0213,0.0201,0.0209,0.019399999,0.0466,0.023799999,0.0218,0.022599999,0.24,-0.1923077,0.018579224,-0.054794513,0.24452554,1.3167156,1.943723,0.86974794,0.014925349,-1956465.0,3063485.0,3832,2024-01-01
52,8,0.022799999,0.025799999,0.0488,0.0379,0.07952279,6.129718e-06,4.8617145e-05,0.0039,0.0241,0.0232,0.0232,0.0219,0.0488,0.0266,0.024699999,0.0254,0.24058922,-0.18995294,0.0,-0.06172841,0.24876446,1.2875988,1.8914729,0.8571428,0.015267185,-1956335.0,3063485.0,3832,2024-01-01
53,8,0.0206,0.0235,0.0457,0.0343,0.07037223,9.263021e-06,4.8818125e-05,0.0039,0.021499999,0.021599999,0.0212,0.0199,0.0477,0.0243,0.0224,0.0229,0.23603603,-0.18685122,0.02141328,-0.06575961,0.24954462,1.3323615,1.9446808,0.84773666,0.016736412,-1956435.0,3063485.0,3832,2024-01-01
54,8,0.0208,0.0235,0.0453,0.0345,0.070366494,7.9749525e-06,4.988431e-05,0.0039,0.021399999,0.0198,0.0212,0.0191,0.0471,0.023599999,0.0222,0.0229,0.23877919,-0.18965517,0.019480526,-0.060948066,0.2477396,1.3130435,1.9276596,0.88135594,0.0021231386,-1956495.0,3063485.0,3832,2024-01-01
55,8,0.021399999,0.023899999,0.0479,0.036,0.07528698,7.5383246e-06,5.0001196e-05,0.0039,0.022,0.021499999,0.021399999,0.02,0.048699997,0.0244,0.022499999,0.023,0.2543554,-0.20200334,0.00828156,-0.055187628,0.2543554,1.3305556,2.0041842,0.87704915,0.0103519885,-1956185.0,3063485.0,3832,2024-01-01
56,2,0.0211,0.0233,0.046499997,0.0345,0.06944637,7.4626087e-06,4.9434213e-05,0.0039,0.0211,0.0211,0.0212,0.019299999,0.047,0.0235,0.022,0.022599999,0.23877919,-0.19377163,0.005347605,-0.04954955,0.2410072,1.347826,1.9957081,0.8978723,0.004273497,-1957045.0,3063485.0,3832,2024-01-01
57,2,0.0212,0.0231,0.0462,0.0347,0.07056058,7.1524796e-06,4.9054233e-05,0.0039,0.021499999,0.0213,0.0212,0.0196,0.047,0.023899999,0.0222,0.022799999,0.24150267,-0.20069203,0.008583677,-0.042889405,0.24150267,1.3314122,2.0,0.8870293,0.017021248,-1957075.0,3063485.0,3832,2024-01-01
58,2,0.0218,0.0242,0.047399998,0.0352,0.072316796,6.893879e-06,5.0556617e-05,0.0039,0.021599999,0.0213,0.021599999,0.0197,0.047399998,0.0243,0.022499999,0.022799999,0.23943664,-0.18518518,0.0,-0.052173905,0.23508771,1.3465909,1.9586776,0.89711934,0.002061852,-1957095.0,3063485.0,3832,2024-01-01
59,2,0.022499999,0.024899999,0.0471,0.0358,0.07497113,7.6045094e-06,4.9412676e-05,0.0039,0.022799999,0.0213,0.022599999,0.020399999,0.047599997,0.0253,0.0235,0.023799999,0.2260274,-0.17957167,0.0052798027,-0.050632905,0.22813037,1.3156425,1.8915664,0.889328,0.007968151,-1957125.0,3063485.0,3832,2024-01-01
60,2,0.0218,0.0242,0.0457,0.0349,0.069893174,7.693171e-06,4.8658912e-05,0.0039,0.0223,0.021399999,0.0218,0.0201,0.0469,0.0245,0.0231,0.0232,0.23104054,-0.18104905,0.012958981,-0.052173905,0.23104054,1.3094556,1.8884298,0.88979596,0.006160154,-1957005.0,3063485.0,3832,2024-01-01
61,2,0.021699999,0.023799999,0.0459,0.0346,0.07005072,7.010573e-06,4.820138e-05,0.0039,0.0219,0.0221,0.0218,0.0201,0.0471,0.023699999,0.022599999,0.023,0.22695036,-0.18493155,0.012903244,-0.046153855,0.2291297,1.3265895,1.9285715,0.9156118,-0.0021052596,-1957025.0,3063485.0,3832,2024-01-01
62,2,0.021499999,0.023699999,0.0448,0.034199998,0.07010327,7.493794e-06,4.8524376e-05,0.0039,0.0218,0.0211,0.021599999,0.0196,0.0453,0.024699999,0.022699999,0.0231,0.22580644,-0.18134715,0.005549401,-0.048672568,0.22800718,1.3099415,1.8902954,0.8704453,0.02066116,-1957305.0,3063485.0,3832,2024-01-01
63,2,0.0252,0.0349,0.0585,0.0645,0.08087989,5.4084985e-06,3.7338716e-05,0.0037999998,0.0255,0.0202,0.021,0.0188,0.055499997,0.0541,0.030499998,0.0319,0.50877196,-0.2977867,-0.026315812,-0.16139765,0.43812704,0.90697676,1.6762178,0.46580407,0.21573034,-1957715.0,3063485.0,3832,2024-01-01
64,3,0.0222,0.0801,0.112399995,0.14209999,0.077099666,2.7130275e-06,2.1430655e-05,0.0033999998,0.0191,0.015999999,0.0156,0.0142,0.0734,0.0748,0.0242,0.0266,0.80215603,-0.27902788,-0.20990312,-0.5659824,0.72976255,0.79099226,1.4032459,0.29679143,-0.034215625,-1957865.0,3063485.0,3832,2024-01-01
65,3,0.0207,0.0755,0.1043,0.13159999,0.07512792,2.9091298e-06,2.0508054e-05,0.0033999998,0.0186,0.0155,0.015199999,0.014099999,0.0733,0.0743,0.024,0.025999999,0.7929155,-0.27088362,-0.17454956,-0.56964654,0.728168,0.79255325,1.381457,0.27860028,-0.008010667,-1957835.0,3063485.0,3832,2024-01-01
66,3,0.022499999,0.0729,0.100099996,0.129,0.07595002,2.724576e-06,2.1436283e-05,0.0033,0.019299999,0.0158,0.014699999,0.0137,0.0805,0.0733,0.0245,0.0265,0.7954071,-0.2778603,-0.10852712,-0.52830184,0.7029703,0.775969,1.3731139,0.30695772,0.0027359733,-1957915.0,3063485.0,3832,2024-01-01
67,3,0.022,0.075899996,0.102699995,0.1327,0.074188,2.7197957e-06,2.0057207e-05,0.0033999998,0.0184,0.018099999,0.0149,0.014099999,0.0845,0.0755,0.023699999,0.025999999,0.798103,-0.27229148,-0.0972222,-0.5505618,0.71557856,0.77392614,1.3530962,0.29139075,-0.0026420034,-1957965.0,3063485.0,3832,2024-01-01
68,3,0.0221,0.0787,0.104899995,0.13669999,0.0699108,2.6708751e-06,1.9307196e-05,0.0033999998,0.018199999,0.0184,0.0150999995,0.0143,0.084199995,0.0779,0.0234,0.025999999,0.801054,-0.26926646,-0.1094659,-0.5615079,0.72166246,0.76737386,1.3329097,0.28369704,-0.0051085483,-1958005.0,3063485.0,3832,2024-01-01
69,3,0.0208,0.078,0.1063,0.1374,0.06288275,2.3843468e-06,1.7611657e-05,0.0033,0.016999999,0.0174,0.0144,0.013599999,0.086899996,0.0758,0.0222,0.0246,0.8102767,-0.27576602,-0.10041408,-0.57894737,0.7370417,0.7736535,1.3628204,0.2744063,-0.0143042905,-1958025.0,3063485.0,3832,2024-01-01
70,3,0.021,0.077199996,0.1043,0.1343,0.06080901,2.4923622e-06,1.6789427e-05,0.0033,0.016999999,0.0174,0.0145,0.0137,0.0871,0.0758,0.0222,0.0246,0.8051076,-0.26997638,-0.089864165,-0.57230145,0.7295557,0.77661955,1.3510363,0.27704483,-0.009150287,-1958035.0,3063485.0,3832,2024-01-01
71,3,0.0221,0.0787,0.104899995,0.13669999,0.0699108,2.6708751e-06,1.9307196e-05,0.0033999998,0.018199999,0.0184,0.0150999995,0.0143,0.084199995,0.0779,0.0234,0.025999999,0.801054,-0.26926646,-0.1094659,-0.5615079,0.72166246,0.76737386,1.3329097,0.28369704,-0.0051085483,-1958005.0,3063485.0,3832,2024-01-01
72,3,0.0221,0.0787,0.104899995,0.13669999,0.0699108,2.6708751e-06,1.9307196e-05,0.0033999998,0.018199999,0.0184,0.0150999995,0.0143,0.084199995,0.0779,0.0234,0.025999999,0.801054,-0.26926646,-0.1094659,-0.5615079,0.72166246,0.76737386,1.3329097,0.28369704,-0.0051085483,-1958005.0,3063485.0,3832,2024-01-01
73,3,0.0211,0.0757,0.102699995,0.13329999,0.06723143,2.7367412e-06,1.8311468e-05,0.0033,0.0176,0.0177,0.0142,0.013499999,0.0828,0.0747,0.0224,0.024999999,0.80745757,-0.27559805,-0.1072776,-0.5640496,0.7266839,0.7704426,1.356671,0.2824632,-0.00664895,-1957995.0,3063485.0,3832,2024-01-01
74,3,0.0212,0.0707,0.0968,0.1214,0.07066523,3.1920104e-06,2.1167898e-05,0.0033999998,0.0178,0.0157,0.015299999,0.0139,0.060599998,0.0708,0.023,0.0251,0.77615213,-0.26392508,-0.22998731,-0.53862894,0.7026648,0.7973641,1.3691655,0.29943502,0.00070672575,-1957825.0,3063485.0,3832,2024-01-01
75,4,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
76,4,0.0207,0.022799999,0.0447,0.0338,0.06580405,7.763034e-06,5.0883245e-05,0.0039,0.0209,0.0207,0.0207,0.0188,0.0458,0.023899999,0.021599999,0.0224,0.24036695,-0.1943463,0.0121546965,-0.048275825,0.24036695,1.3224853,1.9605265,0.86610883,0.023554605,-1957405.0,3063485.0,3832,2024-01-01
77,4,0.021499999,0.0234,0.0457,0.0345,0.06896091,6.751549e-06,4.9818864e-05,0.0039,0.0211,0.0208,0.0208,0.0191,0.045399997,0.023799999,0.022,0.0222,0.2477396,-0.19170985,-0.0032930996,-0.04231627,0.23214287,1.3246377,1.9529915,0.9033613,0.008474562,-1957365.0,3063485.0,3832,2024-01-01
78,4,0.0207,0.022799999,0.0447,0.0338,0.06580405,7.763034e-06,5.0883245e-05,0.0039,0.0209,0.0207,0.0207,0.0188,0.0458,0.023899999,0.021599999,0.0224,0.24036695,-0.1943463,0.0121546965,-0.048275825,0.24036695,1.3224853,1.9605265,0.86610883,0.023554605,-1957405.0,3063485.0,3832,2024-01-01
