,cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,y,x,spatial_ref,time,cai,ndvi,ndwi,mndwi,ndti,b_g,b_r,mci,ndci,stumpf,ln_bg
643,8,0.056199998,0.060999997,0.076799996,0.0708,0.11487789,1.8516123e-06,2.4581064e-05,0.0032,0.059699997,0.073699996,0.0565,0.0523,0.071499996,0.0638,0.060599998,0.061699998,-1057855.0,-303295.0,3832,2024-01-01,-0.03573837,-0.040955625,0.11496063,0.112333074,-0.0743551,1.0847458,1.2590164,0.88087773,0.02243592,2.673983,0.08134564
644,8,0.060099997,0.0643,0.08,0.0735,0.122952975,1.9806414e-06,2.8195112e-05,0.003,0.065799996,0.0828,0.0614,0.0578,0.077599995,0.069,0.0661,0.0674,-1057895.0,-303435.0,3832,2024-01-01,-0.015228449,-0.03376209,0.100299425,0.089696065,-0.066763416,1.0884353,1.2441679,0.8710145,0.035258796,2.6871965,0.08474115
645,8,0.0519,0.0574,0.071899995,0.0672,0.1152562,1.3009518e-06,2.2144173e-05,0.003,0.057499997,0.0694,0.0539,0.050699998,0.0708,0.0609,0.0578,0.059499998,-1057995.0,-303185.0,3832,2024-01-01,-0.007708454,-0.05032022,0.12846346,0.10982658,-0.078651674,1.0699404,1.2526132,0.8522168,0.029585795,2.717376,0.06760299
646,8,0.053799998,0.0596,0.0735,0.068799995,0.122020654,6.8122444e-07,2.6981157e-05,0.0028,0.0592,0.0639,0.0554,0.0524,0.0674,0.0626,0.059,0.060599998,-1058165.0,-303375.0,3832,2024-01-01,-0.043293107,-0.051146396,0.12234909,0.10789047,-0.07165106,1.0683141,1.2332215,0.8594249,0.024549939,2.7490733,0.06608178
647,8,0.0548,0.0587,0.072799996,0.0674,0.13342153,1.4954477e-06,2.754774e-05,0.003,0.0587,0.070599996,0.055099998,0.051599998,0.0683,0.0626,0.0594,0.0607,-1058315.0,-303545.0,3832,2024-01-01,-0.031892236,-0.034361225,0.103109665,0.10040819,-0.068992876,1.0801187,1.2402043,0.87539935,0.032151714,2.6576047,0.07707091
648,8,0.0547,0.0602,0.0748,0.070199996,0.14195019,1.1420309e-06,3.0442752e-05,0.0032,0.060599998,0.0676,0.0572,0.053799998,0.071899995,0.0643,0.0613,0.0625,-1058455.0,-303225.0,3832,2024-01-01,-0.019768266,-0.047867715,0.12409926,0.10204079,-0.0766871,1.0655271,1.242525,0.8506998,0.032931745,2.7869694,0.06346959
649,8,0.052199997,0.0579,0.070999995,0.0659,0.123393334,1.0853261e-06,2.698369e-05,0.003,0.0569,0.0642,0.0537,0.0504,0.0667,0.0609,0.057,0.0579,-1058655.0,-303355.0,3832,2024-01-01,-0.031227294,-0.051771145,0.1160034,0.102006674,-0.06462034,1.07739,1.2262521,0.8571428,0.025252514,2.654515,0.074541405
650,8,0.052899998,0.0587,0.0704,0.0673,0.13159154,1.4321923e-06,3.1332573e-05,0.003,0.0579,0.0656,0.0546,0.0514,0.0673,0.0611,0.058199998,0.059299998,-1058845.0,-303305.0,3832,2024-01-01,-0.022512713,-0.05197134,0.11980035,0.10418375,-0.06825397,1.0460625,1.1993185,0.86579376,0.020033386,2.9134095,0.045033086
651,8,0.058199998,0.063999996,0.0783,0.0734,0.11980909,1.1382341e-06,2.7649116e-05,0.0033,0.0632,0.071899995,0.0602,0.0557,0.074099995,0.0673,0.063599996,0.064899996,-1058275.0,-303125.0,3832,2024-01-01,-0.027559085,-0.047463156,0.11550153,0.098802395,-0.06841341,1.0667576,1.2234375,0.86478454,0.02513331,2.8202238,0.06462373
652,8,0.049999997,0.054199997,0.069299996,0.0646,0.118731774,1.3307034e-06,2.8956458e-05,0.0030999999,0.0532,0.0629,0.0503,0.046699997,0.0652,0.056399997,0.0537,0.0548,-1058995.0,-303595.0,3832,2024-01-01,-0.030483235,-0.04030711,0.12739967,0.124456055,-0.087542094,1.0727553,1.2785978,0.8865248,0.019891502,2.6658847,0.07023042
653,8,0.0525,0.0568,0.070999995,0.0677,0.12922235,9.805024e-07,2.8418177e-05,0.0032,0.055299997,0.0633,0.053299997,0.049399998,0.0663,0.060399998,0.055999998,0.0576,-1059055.0,-303495.0,3832,2024-01-01,-0.034231596,-0.03934128,0.12645592,0.11900829,-0.087550186,1.0487444,1.2499999,0.8692053,0.030716702,2.892433,0.04759368
654,8,0.0537,0.057099998,0.078899994,0.078099996,0.1294358,1.3096035e-06,2.8612676e-05,0.0032,0.0558,0.0648,0.052899998,0.048899997,0.07,0.059499998,0.0563,0.0578,-1059065.0,-303645.0,3832,2024-01-01,-0.05977162,-0.030685904,0.18512896,0.1923664,-0.15532543,1.0102433,1.3817863,0.9025211,0.020583188,3.851398,0.010191189
655,8,0.0506,0.054199997,0.0714,0.067499995,0.12301455,1.1646181e-06,2.9872936e-05,0.0032,0.0554,0.064399995,0.051799998,0.048899997,0.067999996,0.057699997,0.054899998,0.0569,-1059075.0,-303595.0,3832,2024-01-01,-0.024390282,-0.03435112,0.14309904,0.13160099,-0.10928512,1.0577779,1.3173432,0.8769498,0.031277925,2.809916,0.056170363
656,8,0.052899998,0.056199998,0.0716,0.065799996,0.12528804,2.172041e-06,2.9221086e-05,0.0030999999,0.0561,0.070099995,0.0528,0.0495,0.0677,0.0591,0.0569,0.058,-1058755.0,-303535.0,3832,2024-01-01,-0.027997123,-0.03024748,0.10867733,0.109612115,-0.07868852,1.088146,1.2740214,0.895093,0.025151784,2.5945911,0.08447531
657,8,0.0469,0.051799998,0.085999995,0.0835,0.115775995,1.7767966e-06,2.7929571e-05,0.0030999999,0.0517,0.0561,0.048,0.044999998,0.074499995,0.0552,0.051799998,0.053099997,-1059455.0,-303375.0,3832,2024-01-01,-0.0716511,-0.04964536,0.28067482,0.26996195,-0.23429418,1.0299401,1.6602316,0.8496377,0.03177572,3.3756592,0.029500673
658,8,0.049999997,0.0558,0.078899994,0.0777,0.12500739,9.410381e-07,2.7593993e-05,0.0030999999,0.056599997,0.0602,0.0535,0.048899997,0.0742,0.06,0.0569,0.0583,-1059525.0,-303395.0,3832,2024-01-01,-0.030698877,-0.05482043,0.21691464,0.1844512,-0.16404493,1.015444,1.4139785,0.8333333,0.036269434,3.6274087,0.015325997
659,8,0.055,0.0596,0.0824,0.0782,0.13130973,1.6730963e-06,2.706871e-05,0.0032,0.0587,0.0676,0.0557,0.0512,0.0773,0.0626,0.059,0.0603,-1059575.0,-303375.0,3832,2024-01-01,-0.031934906,-0.04013961,0.17417417,0.16803582,-0.13497822,1.0537084,1.3825504,0.8785942,0.024549939,2.9924293,0.052315786
660,8,0.0537,0.059899997,0.0819,0.076299995,0.119623944,2.1921635e-06,2.7478392e-05,0.0032,0.0607,0.0709,0.0565,0.053799998,0.077199996,0.0633,0.059699997,0.061899997,-1059625.0,-303335.0,3832,2024-01-01,-0.029541202,-0.054577436,0.17384613,0.14909635,-0.12041115,1.0733945,1.3672789,0.8483412,0.027597416,2.8119752,0.07082608
661,8,0.0536,0.0591,0.0823,0.0788,0.13850999,1.9343436e-06,2.7667915e-05,0.0032,0.058199998,0.0674,0.0556,0.051,0.0775,0.0622,0.059,0.0598,-1059545.0,-303385.0,3832,2024-01-01,-0.030037545,-0.04880213,0.19033234,0.17261906,-0.14285716,1.0444162,1.392555,0.8617363,0.025556475,3.097387,0.043458056
662,8,0.047399998,0.0532,0.080299996,0.076699995,0.11916684,1.1924386e-06,2.6773545e-05,0.0030999999,0.0539,0.059499998,0.049799997,0.046699997,0.0738,0.056599997,0.0539,0.055099998,-1059485.0,-303395.0,3832,2024-01-01,-0.04218039,-0.05765409,0.23609991,0.21264821,-0.18090837,1.0469362,1.5093985,0.8374558,0.030965375,3.039045,0.045867946
663,8,0.0537,0.0587,0.0931,0.090799995,0.12165035,1.9769668e-06,2.6573436e-05,0.0030999999,0.0565,0.063099995,0.053999998,0.049599998,0.0736,0.060999997,0.0578,0.0585,-1059635.0,-303385.0,3832,2024-01-01,-0.11697657,-0.04448398,0.2567474,0.25414363,-0.21471569,1.0253304,1.5860306,0.88032794,0.019214686,3.5874438,0.025014924
664,8,0.049399998,0.056199998,0.0744,0.076799996,0.11502342,1.2569606e-06,2.6365298e-05,0.003,0.0537,0.057,0.0497,0.046699997,0.0685,0.0574,0.0536,0.055099998,-1059695.0,-303395.0,3832,2024-01-01,-0.04128764,-0.06439394,0.21711569,0.21422923,-0.15488723,0.96875006,1.3238435,0.8606272,0.010563395,3.1931198,-0.031748638
665,8,0.0473,0.0521,0.0742,0.074099995,0.11095247,1.2974143e-06,2.6806798e-05,0.003,0.053799998,0.0581,0.0501,0.0479,0.0686,0.055299997,0.0536,0.055,-1059745.0,-303405.0,3832,2024-01-01,-0.039215673,-0.04828973,0.2207578,0.1932367,-0.17432645,1.0013496,1.4241842,0.8553346,0.029795142,4.825903,0.0013486585
666,8,0.051799998,0.058,0.0848,0.0871,0.12575829,1.765418e-06,2.7254697e-05,0.0030999999,0.0567,0.0635,0.0536,0.0501,0.0727,0.060799997,0.0572,0.058599997,-1059645.0,-303485.0,3832,2024-01-01,-0.07682537,-0.05646631,0.2541397,0.23809525,-0.20055135,0.97359353,1.4620689,0.8519737,0.023569016,3.4499655,-0.026761381
667,8,0.055099998,0.058799997,0.073,0.0687,0.13479473,1.215297e-06,2.6086866e-05,0.0028,0.059699997,0.0707,0.0556,0.0525,0.0687,0.0625,0.0594,0.0614,-1058045.0,-303495.0,3832,2024-01-01,-0.030345788,-0.032484632,0.10985463,0.1053902,-0.07764709,1.062591,1.2414967,0.88159996,0.030502912,2.788649,0.060710225
668,8,0.055299997,0.0602,0.0769,0.0709,0.12602411,1.0509789e-06,2.5373283e-05,0.0032,0.057699997,0.0705,0.0554,0.051,0.070199996,0.063,0.0598,0.0607,-1057795.0,-303185.0,3832,2024-01-01,-0.045547258,-0.042424254,0.12361335,0.122723676,-0.0816171,1.0846262,1.2774086,0.8777777,0.022727294,2.6758769,0.0812354
669,8,0.051099997,0.0558,0.07,0.0656,0.12717248,1.3841033e-06,2.671827e-05,0.0029,0.0561,0.0674,0.051799998,0.048699997,0.0656,0.0587,0.056199998,0.057099998,-1057745.0,-303365.0,3832,2024-01-01,-0.032448377,-0.043966338,0.12425025,0.11754687,-0.080724895,1.0670732,1.2544804,0.8705281,0.025327517,2.7157288,0.0649196
670,8,0.053299997,0.0585,0.0751,0.069,0.1213199,1.2452603e-06,2.4659843e-05,0.0030999999,0.0579,0.072299995,0.0552,0.0517,0.0709,0.061899997,0.0585,0.0594,-1057625.0,-303085.0,3832,2024-01-01,-0.0287671,-0.04651165,0.12837286,0.111111104,-0.082352936,1.0884057,1.2837607,0.8610662,0.028239187,2.6323256,0.08471399
671,8,0.051099997,0.055499997,0.0713,0.0659,0.12253469,2.0801156e-06,2.6315087e-05,0.003,0.0559,0.0689,0.052199997,0.0488,0.0681,0.059,0.0557,0.0574,-1057575.0,-303235.0,3832,2024-01-01,-0.022955537,-0.0412758,0.12649573,0.1160034,-0.08566722,1.0819423,1.2846848,0.8661016,0.030567715,2.6286638,0.07875786
672,8,0.056399997,0.060399998,0.0747,0.0708,0.12278855,1.4979481e-06,2.6759502e-05,0.0029,0.060999997,0.071499996,0.057,0.053299997,0.070999995,0.064399995,0.060999997,0.0629,-1057995.0,-303315.0,3832,2024-01-01,-0.025394669,-0.034246583,0.113207564,0.10798121,-0.0792683,1.0550847,1.236755,0.8757764,0.032051258,2.8775883,0.053621054
673,8,0.0592,0.0629,0.076799996,0.0725,0.14146891,6.969958e-07,3.0745196e-05,0.0028,0.063599996,0.0673,0.059699997,0.055999998,0.070599996,0.0668,0.0635,0.0652,-1058185.0,-303495.0,3832,2024-01-01,-0.04206242,-0.030303026,0.10098708,0.096823,-0.07090102,1.0593103,1.2209857,0.88622755,0.030069381,2.8652577,0.05761805
674,8,0.0565,0.060599998,0.0743,0.07,0.13535553,1.6440928e-06,2.7562466e-05,0.0029,0.061699998,0.070999995,0.058599997,0.0545,0.0705,0.064399995,0.0614,0.0634,-1058135.0,-303285.0,3832,2024-01-01,-0.026243074,-0.035012797,0.10671938,0.08864699,-0.071975514,1.0614285,1.2260727,0.87732923,0.03039998,2.814841,0.05961569
675,8,0.055299997,0.0589,0.0748,0.0698,0.12642132,1.0492087e-06,2.6830849e-05,0.0030999999,0.058399998,0.0686,0.0554,0.051999997,0.069299996,0.062299997,0.0589,0.0605,-1058345.0,-303425.0,3832,2024-01-01,-0.038167965,-0.031523656,0.11590728,0.115015954,-0.08469308,1.0716333,1.2699491,0.8876405,0.02805279,2.73987,0.069183975
676,8,0.0572,0.063099995,0.076,0.071899995,0.12745309,1.2943447e-06,2.9543879e-05,0.0030999999,0.0614,0.073199995,0.0581,0.0541,0.0714,0.0652,0.062299997,0.063,-1058445.0,-303615.0,3832,2024-01-01,-0.031207573,-0.04904402,0.11386519,0.106153816,-0.06518519,1.0570236,1.2044375,0.8773006,0.016367933,2.876053,0.055457074
677,8,0.053799998,0.0579,0.07,0.067,0.13090783,1.2588858e-06,2.8480577e-05,0.0030999999,0.0581,0.067,0.0547,0.0513,0.0676,0.0607,0.058199998,0.0596,-1058475.0,-303475.0,3832,2024-01-01,-0.017441884,-0.036705483,0.10927155,0.10106822,-0.0728583,1.0447761,1.208981,0.8863262,0.02360876,2.922436,0.04380258
678,8,0.052199997,0.058399998,0.070999995,0.0665,0.12415169,8.3104965e-07,2.8166487e-05,0.0029,0.0565,0.0583,0.054899998,0.0508,0.0661,0.0611,0.057499997,0.058199998,-1059015.0,-302745.0,3832,2024-01-01,-0.03574029,-0.056057874,0.12047181,0.095551915,-0.06485191,1.067669,1.2157534,0.8543371,0.022594152,2.7234483,0.065477796
679,8,0.051099997,0.055299997,0.0696,0.0641,0.12277347,1.1481881e-06,3.3899356e-05,0.003,0.0547,0.0591,0.0519,0.0482,0.0648,0.0581,0.0554,0.0567,-1059155.0,-302925.0,3832,2024-01-01,-0.035714276,-0.039473686,0.112847224,0.105172396,-0.07370184,1.0858035,1.2585896,0.87951803,0.024691382,2.585786,0.08232028
680,8,0.056599997,0.062099997,0.075399995,0.0707,0.1217853,1.0823518e-06,2.7557337e-05,0.003,0.059699997,0.0683,0.0578,0.0534,0.071899995,0.0645,0.060999997,0.0613,-1059165.0,-302685.0,3832,2024-01-01,-0.02376103,-0.0463353,0.110761985,0.10038909,-0.06475904,1.066478,1.2141707,0.87751937,0.018957343,2.7867396,0.06436164
681,8,0.048699997,0.051799998,0.0677,0.061499998,0.12069538,1.0676265e-06,2.796744e-05,0.0029,0.0517,0.0565,0.049399998,0.046,0.0625,0.0548,0.052899998,0.0535,-1059315.0,-302775.0,3832,2024-01-01,-0.039938547,-0.030845776,0.11615246,0.1091073,-0.08561342,1.100813,1.3069499,0.88868606,0.02814261,2.4839823,0.096049026
682,8,0.0548,0.0592,0.072399996,0.0672,0.106952436,1.460725e-06,2.777515e-05,0.0029,0.0598,0.0659,0.0567,0.0536,0.0689,0.063,0.059899997,0.0614,-1059435.0,-302595.0,3832,2024-01-01,-0.024769992,-0.038596492,0.10163933,0.08474576,-0.063291125,1.0773809,1.2229729,0.8698413,0.031096572,2.6709833,0.074533
683,8,0.0481,0.0523,0.066,0.061899997,0.12691134,1.7461716e-06,3.3653436e-05,0.0029,0.051799998,0.057,0.048699997,0.045199998,0.060999997,0.054399997,0.0519,0.0528,-1059295.0,-302935.0,3832,2024-01-01,-0.039370097,-0.04183267,0.12545453,0.11934901,-0.08406304,1.0662359,1.2619503,0.8841912,0.019681334,2.6728663,0.06413459
684,8,0.0495,0.0534,0.068399996,0.062099997,0.123597994,1.0715544e-06,2.6837717e-05,0.003,0.053,0.0616,0.050699998,0.0473,0.0639,0.0565,0.053999998,0.055,-1059095.0,-302815.0,3832,2024-01-01,-0.034013566,-0.037900865,0.11290321,0.101063825,-0.07532466,1.1014493,1.2808988,0.8761062,0.028207464,2.4883373,0.09662681
685,8,0.0541,0.058199998,0.073199995,0.0665,0.10398775,1.5288203e-06,2.665451e-05,0.003,0.059299998,0.0672,0.055099998,0.053,0.0681,0.0613,0.0589,0.060599998,-1059325.0,-302585.0,3832,2024-01-01,-0.0360934,-0.03650934,0.10281925,0.09375002,-0.06655977,1.1007518,1.2577319,0.8825449,0.025941426,2.5431871,0.095993355
686,8,0.0491,0.055299997,0.067499995,0.0639,0.117950216,1.0129392e-06,2.8391474e-05,0.003,0.0541,0.0563,0.0523,0.048899997,0.064899996,0.057499997,0.0546,0.0557,-1059085.0,-302545.0,3832,2024-01-01,-0.019637458,-0.059386946,0.13097346,0.09982791,-0.07214768,1.056338,1.2206148,0.85391307,0.019503547,2.772504,0.054808166
687,8,0.051999997,0.058,0.0705,0.0663,0.1228468,1.5241384e-06,2.9540499e-05,0.0030999999,0.057699997,0.0663,0.0548,0.052199997,0.0687,0.060999997,0.0578,0.0589,-1059235.0,-302485.0,3832,2024-01-01,-0.01293104,-0.054545462,0.12087913,0.09496282,-0.06677393,1.0633485,1.2155173,0.852459,0.025210073,2.7511423,0.06142292
688,8,0.0501,0.0567,0.0703,0.065,0.122623645,8.8911946e-07,2.700498e-05,0.003,0.0547,0.0565,0.0539,0.049799997,0.0655,0.0592,0.0557,0.0567,-1058955.0,-302635.0,3832,2024-01-01,-0.03534609,-0.061797753,0.12945265,0.093355745,-0.068200484,1.0815384,1.2398589,0.84628373,0.021570332,2.6196826,0.07838451
689,8,0.0471,0.0514,0.063999996,0.059499998,0.1188779,1.5954107e-06,3.0081621e-05,0.0028,0.053099997,0.0578,0.0493,0.0464,0.061199997,0.0548,0.053,0.0543,-1059465.0,-302905.0,3832,2024-01-01,-0.02236421,-0.043654807,0.116322674,0.093749985,-0.073038764,1.0756302,1.2451361,0.859489,0.03201508,2.5836203,0.07290671
690,8,0.053299997,0.0557,0.0712,0.0652,0.124320395,1.3755023e-06,2.9034172e-05,0.0029,0.055499997,0.065299995,0.0532,0.049399998,0.0659,0.0594,0.0565,0.0576,-1059495.0,-302735.0,3832,2024-01-01,-0.03865792,-0.02201838,0.10042198,0.101351365,-0.07857734,1.0920244,1.2782764,0.8973063,0.032145955,2.5680604,0.08803326
691,8,0.0455,0.0503,0.0665,0.0603,0.10775587,1.2615532e-06,2.7479702e-05,0.003,0.051,0.0602,0.048,0.0469,0.061499998,0.0532,0.049599998,0.0512,-1059175.0,-302375.0,3832,2024-01-01,-0.039062522,-0.05010438,0.13988659,0.1135734,-0.09041593,1.1028192,1.3220676,0.8552632,0.028019331,2.4614289,0.09786981
692,8,0.053,0.058,0.071899995,0.0672,0.119790025,1.4764308e-06,2.5666139e-05,0.003,0.058,0.0704,0.0558,0.0525,0.0687,0.061199997,0.058399998,0.0594,-1059335.0,-302315.0,3832,2024-01-01,-0.022759564,-0.045045037,0.11813643,0.09268292,-0.073482424,1.0699404,1.2396551,0.8660131,0.026845625,2.717376,0.06760299
694,3,0.070999995,0.0747,0.0744,0.0858,0.10581703,2.13103e-06,1.5040132e-05,0.0028,0.12539999,0.1946,0.0676,0.0477,0.061499998,0.086899996,0.1063,0.1204,-1057865.0,-302155.0,3832,2024-01-01,-0.09492276,-0.025394669,0.094387785,0.11864408,-0.06915889,0.8671329,0.99598396,0.817031,0.07549504,2.4431078,-0.14256302
695,3,0.0832,0.0725,0.0712,0.081199996,0.10532815,2.103275e-06,1.38328105e-05,0.003,0.1612,0.19569999,0.0698,0.0481,0.0654,0.083299994,0.1322,0.1524,-1057885.0,-302155.0,3832,2024-01-01,-0.04245975,0.06872192,-0.012165475,0.07549669,-0.056603763,0.8768473,0.98206896,0.99879956,0.06931963,2.4479353,-0.13142239
699,3,0.0687,0.081,0.0822,0.0925,0.14797416,1.7909765e-06,3.0740648e-05,0.003,0.081999995,0.097899996,0.061699998,0.0521,0.069699995,0.0859,0.073199995,0.0804,-1057905.0,-302145.0,3832,2024-01-01,-0.08229101,-0.082164325,0.14764269,0.19974062,-0.06628243,0.8886486,1.0148147,0.7997672,0.029358901,2.6225998,-0.11805337
700,3,0.078099996,0.0791,0.0797,0.0893,0.14650849,1.9610761e-06,3.098552e-05,0.003,0.0819,0.0981,0.061699998,0.052199997,0.0698,0.085599996,0.0731,0.080299996,-1057915.0,-302145.0,3832,2024-01-01,-0.06622076,-0.0063613364,0.06690563,0.18278147,-0.060570084,0.89249724,1.0075854,0.9123832,0.039465684,2.6132548,-0.11373186
702,3,0.08,0.073,0.076699995,0.085499994,0.12860434,1.6928375e-06,2.2359436e-05,0.0030999999,0.1276,0.0976,0.063099995,0.048699997,0.070599996,0.0813,0.1069,0.12109999,-1057955.0,-302135.0,3832,2024-01-01,-0.04141208,0.04575163,0.033232607,0.15074025,-0.07886433,0.897076,1.0506849,0.98400986,0.053791307,2.6020882,-0.108614676
703,3,0.0711,0.0761,0.0806,0.0871,0.12811132,2.4430215e-06,2.346933e-05,0.0030999999,0.120699994,0.1129,0.0622,0.0473,0.0673,0.0837,0.099999994,0.116399996,-1057985.0,-302135.0,3832,2024-01-01,-0.08992564,-0.033967413,0.10113782,0.16677831,-0.06740196,0.92537314,1.0591327,0.84946233,0.047559462,2.820348,-0.07755823
704,3,0.072799996,0.0699,0.072799996,0.079799995,0.115086704,2.882415e-06,2.1036054e-05,0.0030999999,0.1388,0.1131,0.062699996,0.045599997,0.0665,0.0786,0.114099994,0.13239999,-1058005.0,-302135.0,3832,2024-01-01,-0.045226097,0.020322336,0.04587156,0.120000005,-0.06613225,0.9122807,1.0414878,0.9262086,0.05858585,2.6393704,-0.09180758
705,3,0.07,0.0731,0.0802,0.0901,0.11856881,3.5807311e-06,2.366703e-05,0.0030999999,0.0971,0.1669,0.061699998,0.0492,0.058399998,0.0791,0.0845,0.0931,-1058035.0,-302115.0,3832,2024-01-01,-0.1572872,-0.021663176,0.12554651,0.18708828,-0.10416666,0.8901221,1.0971272,0.88495576,0.039421797,2.6071842,-0.11639662
706,3,0.0648,0.0747,0.088199995,0.097399995,0.13472633,4.402286e-06,2.855241e-05,0.0030999999,0.077199996,0.1655,0.061899997,0.0528,0.058399998,0.0788,0.0716,0.076299995,-1058045.0,-302105.0,3832,2024-01-01,-0.2032742,-0.07096772,0.20098639,0.22284995,-0.13190004,0.90554416,1.1807228,0.82233506,0.026710115,2.7839086,-0.099219225
707,3,0.064399995,0.0751,0.0836,0.0937,0.13141334,3.67195e-06,2.3619961e-05,0.0030999999,0.0958,0.16589999,0.0652,0.0523,0.0585,0.0787,0.0827,0.092099994,-1058075.0,-302095.0,3832,2024-01-01,-0.17663616,-0.07670253,0.18532577,0.17935808,-0.11018959,0.8922092,1.1131824,0.81829727,0.02340703,2.6563315,-0.11405468
708,3,0.0779,0.0729,0.0779,0.0861,0.11681814,2.601564e-06,1.851592e-05,0.0032,0.123399995,0.2225,0.0716,0.0528,0.053299997,0.081199996,0.1028,0.116399996,-1058095.0,-302095.0,3832,2024-01-01,-0.18750001,0.033156518,0.049999982,0.09194673,-0.08301887,0.9047619,1.0685872,0.95935965,0.053861123,2.6570334,-0.100083455
710,3,0.0629,0.077599995,0.092999995,0.1046,0.14420429,1.4144539e-06,3.1074018e-05,0.0032,0.0738,0.096099995,0.0641,0.0537,0.0787,0.081199996,0.0691,0.073,-1058115.0,-302075.0,3832,2024-01-01,-0.08328477,-0.104626305,0.24895523,0.24007115,-0.14818883,0.8891013,1.1984537,0.77463055,0.022670034,2.7485175,-0.11754407
717,1,0.0809,0.086399995,0.089099996,0.0903,0.15603521,9.230554e-07,2.590215e-05,0.0018999999,0.0852,0.1086,0.072399996,0.0647,0.0722,0.0903,0.081,0.086399995,-1055485.0,-301995.0,3832,2024-01-01,-0.104773685,-0.032875054,0.054906555,0.11001847,-0.022071345,0.9867109,1.03125,0.8959025,0.022071345,3.9143722,-0.013378184
726,1,0.0844,0.0905,0.095699996,0.0947,0.18428169,6.1499475e-07,2.9072306e-05,0.0018999999,0.088199995,0.1108,0.084699996,0.076,0.0818,0.0986,0.087699994,0.089999996,-1055725.0,-301745.0,3832,2024-01-01,-0.07830984,-0.03487707,0.057509787,0.055741392,-0.022678208,1.0105596,1.0574585,0.85598373,0.042834494,4.1647434,0.010504196
728,1,0.076299995,0.084699996,0.0887,0.0902,0.13274665,1.2013912e-06,2.325184e-05,0.0018999999,0.0796,0.11229999,0.0712,0.0622,0.0667,0.0879,0.0778,0.0827,-1055515.0,-301925.0,3832,2024-01-01,-0.14157015,-0.052173924,0.08348351,0.11771996,-0.03144656,0.98337024,1.0472255,0.8680318,0.018539988,3.7783613,-0.01676958
730,1,0.083799995,0.0914,0.0938,0.0941,0.16430998,8.3165764e-07,2.5112668e-05,0.0018999999,0.114099994,0.111899994,0.0799,0.0677,0.082899995,0.091699995,0.1029,0.1112,-1055755.0,-301745.0,3832,2024-01-01,-0.06168651,-0.04337901,0.057897717,0.08160921,-0.0145552615,0.9968119,1.0262582,0.91384953,0.0016384361,4.851966,-0.0031931663
745,2,0.0616,0.106,0.124199994,0.1476,0.12528726,1.7976254e-06,2.0491249e-05,0.0026,0.0654,0.061899997,0.052899998,0.0449,0.087799996,0.1118,0.0685,0.0709,-1059275.0,-303215.0,3832,2024-01-01,-0.17169812,-0.26491645,0.41108987,0.4723192,-0.16403784,0.8414634,1.1716981,0.5509839,0.026629943,2.8825142,-0.17261279
749,2,0.048899997,0.0761,0.1004,0.117699996,0.12514797,2.672386e-06,2.6214688e-05,0.0029,0.0534,0.057699997,0.0501,0.0473,0.0843,0.081199996,0.0546,0.0559,-1059345.0,-303335.0,3832,2024-01-01,-0.0871684,-0.21760002,0.41296524,0.40286055,-0.21465427,0.8530162,1.3193167,0.6022167,0.032422103,2.6642008,-0.15897675
750,2,0.0495,0.0762,0.0968,0.1122,0.12575214,2.6508867e-06,2.5478583e-05,0.0029,0.0536,0.0576,0.0503,0.047399998,0.0845,0.0814,0.0548,0.0561,-1059355.0,-303335.0,3832,2024-01-01,-0.067843355,-0.21241051,0.38775513,0.3809231,-0.19108279,0.8627451,1.2703412,0.6081081,0.032994915,2.6659842,-0.147636
751,2,0.0503,0.086899996,0.117699996,0.1387,0.12226604,2.8390407e-06,2.4713518e-05,0.0029,0.0535,0.0579,0.0503,0.047399998,0.0843,0.081199996,0.0547,0.055999998,-1059355.0,-303345.0,3832,2024-01-01,-0.16534653,-0.26676384,0.46772483,0.46772483,-0.22960994,0.84859407,1.3544304,0.61945814,-0.033908386,2.8384905,-0.16417433
752,2,0.0513,0.077,0.0964,0.1117,0.1292076,2.1132557e-06,2.489788e-05,0.003,0.0567,0.0581,0.0532,0.0501,0.0836,0.080299996,0.057499997,0.0598,-1059365.0,-303325.0,3832,2024-01-01,-0.07111111,-0.20031177,0.37055212,0.35476044,-0.18388978,0.86302596,1.2519481,0.6388543,0.020978998,2.662805,-0.14731051
753,2,0.0501,0.0561,0.0762,0.0757,0.12351981,1.1254549e-06,2.7934875e-05,0.0030999999,0.053799998,0.0654,0.0506,0.0479,0.073,0.057499997,0.054199997,0.0552,-1059125.0,-303335.0,3832,2024-01-01,-0.021447735,-0.056497186,0.20349763,0.19873317,-0.14871018,1.006605,1.3582888,0.8713044,0.0123239225,4.0333076,0.006583311
754,2,0.0497,0.055499997,0.083,0.0824,0.12169764,1.3552844e-06,2.6855718e-05,0.0030999999,0.054199997,0.0647,0.051099997,0.0488,0.072799996,0.058,0.0545,0.056199998,-1059145.0,-303325.0,3832,2024-01-01,-0.065468565,-0.05513306,0.24753976,0.23445697,-0.19506893,1.0072815,1.4954956,0.8568966,0.022026444,4.1228385,0.0072551593
