cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,mci,ndci,ln_bg,contrast,homogeneity,energy,ASM,correlation,mean,entropy,y,x,time,spatial_ref
7,0.1269,0.1311,0.13059999,0.1532,0.14679377,1.1170745e-06,1.4509066e-05,0.0026,0.1514,0.166,0.13599999,0.103,0.0775,0.1575,0.1443,0.1539,0.05947444,-0.07773479,-0.25516576,-0.016279055,0.19930407,-0.016279055,0.053038273,0.85248035,0.9961861,0.8057143,0.09147609,-0.15960513,2.1805556,0.8012758,0.47497156,0.22559799,0.7799558,2.3680556,2.8341556,-1058045.0,-302445.0,2024-01-01,0
7,0.1256,0.1259,0.1244,0.14739999,0.120557666,1.8657088e-06,1.3751284e-05,0.0026,0.1104,0.16849999,0.1028,0.085099995,0.0777,0.1354,0.11,0.115899995,0.17825739,-0.0786681,-0.23107374,-0.0011928631,0.1984177,-0.0011928631,0.044408552,0.843962,0.98808575,0.92762184,0.036356665,-0.16964781,2.0972223,0.78072524,0.40895644,0.16724537,0.76993155,2.6597223,3.1966758,-1058065.0,-302435.0,2024-01-01,0
7,0.1026,0.1148,0.118,0.13589999,0.12791064,6.580889e-07,1.4665049e-05,0.0026,0.106199995,0.1055,0.103599995,0.0815,0.088599995,0.12,0.1028,0.1091,0.13486429,-0.08416431,-0.142304,-0.056117747,0.15633275,-0.056117747,0.07134642,0.8682856,1.0278746,0.855,0.022146503,-0.14123459,1.7638888,0.76798016,0.3652276,0.1333912,0.77280575,3.1180556,3.3719828,-1058095.0,-302415.0,2024-01-01,0
7,0.1162,0.12889999,0.1265,0.14829999,0.18217225,8.9070795e-07,1.9002217e-05,0.0026,0.122099996,0.1073,0.113199994,0.088,0.0884,0.1428,0.1209,0.1273,0.1342256,-0.069985576,-0.17729177,-0.05181555,0.17175958,-0.05181555,0.06619319,0.8530007,0.98138094,0.8137255,0.05115941,-0.15899491,1.9583334,0.76879716,0.36615074,0.13406636,0.75168467,3.0902777,3.3649027,-1058105.0,-302405.0,2024-01-01,0
7,0.1472,0.1458,0.1312,0.15179999,0.19810204,1.1230528e-06,2.0359284e-05,0.0026,0.1236,0.107,0.1138,0.088199995,0.0889,0.1435,0.122099996,0.12879999,0.14307228,-0.020161282,-0.19218537,0.0047781873,0.21406554,0.0047781873,0.009035465,0.8642952,0.8998629,1.025784,-0.007950204,-0.14584093,2.1666667,0.7626697,0.39941123,0.15952933,0.7643505,2.6666667,3.2723556,-1058105.0,-302395.0,2024-01-01,0
7,0.1648,0.1583,0.14,0.1621,0.14126351,6.644845e-07,1.0343984e-05,0.0026,0.1892,0.1981,0.1749,0.1204,0.0731,0.1582,0.17009999,0.1846,-0.037982173,-0.01186019,-0.31393713,0.020117627,0.23830546,0.020117627,-0.005107433,0.8636644,0.88439673,1.0417194,-0.0003159611,-0.14657103,2.2083333,0.7437971,0.3986861,0.15895061,0.75460595,2.5208333,3.3076608,-1058115.0,-302385.0,2024-01-01,0
7,0.19029999,0.1574,0.1282,0.1558,0.13085291,9.2889667e-07,1.1945786e-05,0.0026,0.16049999,0.119399995,0.1381,0.1012,0.0861,0.16749999,0.15529999,0.1654,0.06022457,0.0051085483,-0.19645357,0.09462177,0.2713518,0.09462177,-0.06364292,0.82284975,0.8144854,1.1361194,0.031086467,-0.19498165,1.5416666,0.7585784,0.44487825,0.19791667,0.79399675,2.0347223,3.194405,-1058145.0,-302355.0,2024-01-01,0
7,0.1239,0.1327,0.1314,0.1489,0.19721778,9.1730357e-07,1.9465006e-05,0.0026,0.1215,0.107,0.1125,0.087699994,0.0883,0.1422,0.1205,0.127,0.13925022,-0.057528432,-0.19617663,-0.034294624,0.18943934,-0.034294624,0.05094179,0.88247144,0.9902035,0.871308,0.03455801,-0.12502885,1.9861112,0.75490826,0.35545787,0.12635031,0.7486543,2.9791667,3.4409468,-1058115.0,-302395.0,2024-01-01,0
7,0.14389999,0.13419999,0.124199994,0.1454,0.13476692,1.0374487e-06,1.2553694e-05,0.0026,0.1504,0.19739999,0.1352,0.100499995,0.0713,0.1626,0.14919999,0.1542,0.03635071,-0.040057264,-0.27058822,0.034879543,0.22164895,0.034879543,0.002986219,0.85419524,0.92548436,0.88499385,0.09568735,-0.1575955,1.6527778,0.76327926,0.37487137,0.14052854,0.77860177,2.6319444,3.3458316,-1058135.0,-302375.0,2024-01-01,0
7,0.19029999,0.1574,0.1282,0.1558,0.13085291,9.2889667e-07,1.1945786e-05,0.0026,0.16049999,0.119399995,0.1381,0.1012,0.0861,0.16749999,0.15529999,0.1654,0.06022457,0.0051085483,-0.19645357,0.09462177,0.2713518,0.09462177,-0.06364292,0.82284975,0.8144854,1.1361194,0.031086467,-0.19498165,1.5416666,0.7585784,0.44487825,0.19791667,0.79399675,2.0347223,3.194405,-1058145.0,-302355.0,2024-01-01,0
7,0.1871,0.15079999,0.1236,0.14909999,0.10782071,9.4184577e-07,8.367596e-06,0.0026,0.2351,0.1187,0.1806,0.114199996,0.083299994,0.1583,0.20279999,0.22369999,-0.09554144,0.005668553,-0.19478011,0.10742825,0.27208346,0.10742825,-0.071007594,0.8289739,0.8196287,1.181933,0.024264019,-0.18756662,1.4444444,0.7905229,0.4853168,0.2355324,0.7925417,1.8194444,2.9352157,-1058155.0,-302345.0,2024-01-01,0
7,0.2065,0.1127,0.0884,0.116799995,0.09613745,5.916357e-07,8.377503e-06,0.0026999998,0.21419999,0.1454,0.1516,0.0982,0.0711,0.1486,0.19,0.2069,-0.12965725,-0.017864902,-0.108463965,0.29385966,0.33086005,0.29385966,-0.17049327,0.75684935,0.7843833,1.3896366,0.13738996,-0.27859104,1.0555556,0.8055556,0.5325986,0.28366128,0.81885594,1.4444444,2.6324096,-1058205.0,-302305.0,2024-01-01,0
7,0.2216,0.095199995,0.073699996,0.104399994,0.08606089,8.5455474e-07,7.4996365e-06,0.0028,0.22209999,0.1512,0.1524,0.0959,0.0757,0.13329999,0.18779999,0.21079999,-0.18691592,-0.046092186,0.013386908,0.3989899,0.3699851,0.3989899,-0.221965,0.7059387,0.77415967,1.6624156,0.16673961,-0.34822688,1.125,0.8355392,0.61965305,0.3839699,0.8008163,1.1736112,2.205717,-1058225.0,-302285.0,2024-01-01,0
7,0.1397,0.1073,0.097899996,0.1193,0.14500001,1.5928447e-06,1.7693155e-05,0.0026999998,0.1232,0.088999994,0.0977,0.0744,0.0806,0.13499999,0.1218,0.1283,0.09953917,-0.052956764,-0.09691874,0.13117409,0.23059325,0.13117409,-0.042403482,0.82062024,0.9123951,1.0348148,0.11432106,-0.19769484,1.2222222,0.7869281,0.46553683,0.21672453,0.8135154,2.0277777,2.8207397,-1058265.0,-302275.0,2024-01-01,0
7,0.1096,0.1063,0.1055,0.12539999,0.14832716,1.1834383e-06,1.7940403e-05,0.0026999998,0.1235,0.088599995,0.098,0.0744,0.080299996,0.1348,0.121999994,0.1285,0.12264993,-0.08243417,-0.13562973,0.015284871,0.17539088,0.015284871,0.03403075,0.8413079,0.99247414,0.81305635,0.11820824,-0.1727976,1.2083334,0.7772059,0.42999515,0.18489583,0.7926892,2.4513888,2.938283,-1058265.0,-302285.0,2024-01-01,0
7,0.083799995,0.1047,0.11009999,0.1285,0.1563442,1.2569129e-06,2.0069192e-05,0.0026999998,0.091699995,0.1478,0.0819,0.0672,0.072399996,0.118099995,0.0925,0.0973,0.22148289,-0.10205832,-0.20657533,-0.11087536,0.11825103,-0.11087536,0.099690154,0.8568093,1.0515759,0.70956814,0.060143612,-0.15453988,0.9444444,0.79444444,0.41920522,0.17573303,0.77400297,2.7777777,2.92665,-1058225.0,-302325.0,2024-01-01,0
7,0.112399995,0.1264,0.1274,0.14899999,0.16943586,9.360641e-07,1.8742305e-05,0.0026,0.100999996,0.121,0.0937,0.0762,0.0844,0.129,0.1024,0.1064,0.2278533,-0.082062446,-0.20302172,-0.05862646,0.16890636,-0.05862646,0.075812,0.8550336,1.0079114,0.87131786,0.010180106,-0.15661456,1.3611112,0.7655229,0.38552615,0.1486304,0.7730168,2.5416667,3.242751,-1058165.0,-302355.0,2024-01-01,0
7,0.1047,0.1187,0.119399995,0.1406,0.16137852,7.812112e-07,1.8289851e-05,0.0026,0.111999996,0.121199995,0.0955,0.0749,0.0849,0.13419999,0.111099996,0.1173,0.19102074,-0.08445815,-0.1688693,-0.062667854,0.15525284,-0.062667854,0.076140195,0.84921765,1.0058972,0.7801789,0.061289024,-0.16343977,1.0277778,0.7861111,0.39759597,0.15808256,0.8059299,2.4305556,3.07183,-1058195.0,-302335.0,2024-01-01,0
7,0.0933,0.1087,0.110999994,0.1308,0.15769646,1.2671768e-06,2.0387699e-05,0.0026999998,0.1033,0.1466,0.0885,0.0703,0.0721,0.1239,0.1034,0.107999995,0.19288643,-0.09227555,-0.2124522,-0.07623763,0.13641839,-0.07623763,0.0821193,0.8486239,1.021159,0.75302666,0.06534822,-0.16413921,1.0416666,0.8105392,0.44940805,0.2019676,0.8041456,2.6458333,2.7529144,-1058245.0,-302305.0,2024-01-01,0
7,0.1182,0.113299996,0.110599995,0.1303,0.14278808,2.162659e-06,1.779658e-05,0.0026999998,0.1041,0.1775,0.0896,0.071499996,0.063,0.1255,0.1051,0.109299995,0.18508415,-0.069786556,-0.27419353,0.021166312,0.18812595,0.021166312,0.025541473,0.8488104,0.97616947,0.94183266,0.05108877,-0.16391946,1.2638888,0.78276145,0.42012453,0.17650463,0.78174186,2.3125,2.8592205,-1058305.0,-302255.0,2024-01-01,0
7,0.203,0.1028,0.0849,0.1114,0.09014918,6.873369e-07,7.8964085e-06,0.003,0.2173,0.1837,0.1504,0.091299996,0.0609,0.124,0.1797,0.2024,-0.14896867,-0.040149413,-0.16460906,0.32766515,0.3420819,0.32766515,-0.17619179,0.76211846,0.8258755,1.6370968,0.09347443,-0.27165326,0.9861111,0.9030229,0.89008164,0.7922454,-0.054564208,0.15972222,0.7878448,-1057865.0,-302495.0,2024-01-01,0
7,0.1147,0.1029,0.102199994,0.1209,0.118569784,1.576662e-06,1.3091415e-05,0.0029,0.14819999,0.1827,0.097899996,0.069299996,0.0605,0.1283,0.1366,0.1493,0.10511884,-0.08042895,-0.2562999,0.054227937,0.19039972,0.054227937,0.013341773,0.84532666,0.99319726,0.89399844,0.10986158,-0.16803215,1.4027778,0.7780229,0.6460946,0.41743827,0.7262821,0.9930556,2.358142,-1057865.0,-302515.0,2024-01-01,0
7,0.14829999,0.0963,0.089999996,0.1105,0.1235675,1.7282426e-06,1.485418e-05,0.003,0.1295,0.18159999,0.088,0.064399995,0.060399998,0.1278,0.122499995,0.1325,0.11335012,-0.068665385,-0.1968085,0.21259196,0.2611074,0.21259196,-0.078594044,0.8144796,0.93457943,1.1604068,0.14056227,-0.20520592,1.3194444,0.8196896,0.72635037,0.52758485,0.7176762,0.7569444,1.8930827,-1057885.0,-302505.0,2024-01-01,0
7,0.1433,0.0907,0.088599995,0.111899994,0.12236108,1.3984918e-06,1.56394e-05,0.003,0.125,0.1647,0.0853,0.0651,0.070199996,0.1213,0.116799995,0.124699995,0.13488841,-0.10463965,-0.115869015,0.22478631,0.2615347,0.22478631,-0.06563115,0.7917784,0.9768467,1.1813685,0.1443396,-0.23347373,1.75,0.7980015,0.63601404,0.4045139,0.77807134,1.2916666,2.3260493,-1057905.0,-302505.0,2024-01-01,0
2,0.0548,0.0655,0.098699994,0.1055,0.14886846,2.082622e-06,3.383941e-05,0.0032,0.0594,0.081,0.0568,0.0512,0.0836,0.0642,0.059,0.060999997,0.3000616,-0.23391812,-0.082830474,-0.0889443,0.10105292,-0.0889443,0.12306578,0.93554497,1.5068702,0.85358256,-0.010023127,-0.066626064,0.083333336,0.9583333,0.91855866,0.84375,-0.04347826,3.0416667,0.49715018,-1058215.0,-301985.0,2024-01-01,0
2,0.053099997,0.0609,0.0941,0.098799996,0.11690349,1.1649787e-06,2.64342e-05,0.0033,0.057699997,0.070599996,0.0546,0.0502,0.078499995,0.0616,0.057,0.0587,0.28813556,-0.23731998,-0.090382405,-0.06842107,0.10080672,-0.06842107,0.11253594,0.9524292,1.545156,0.8620129,0.0057142912,-0.04873953,0.8472222,0.8597222,0.7562752,0.57195216,0.55526304,2.5763888,1.5034916,-1058425.0,-301945.0,2024-01-01,0
2,0.055,0.0633,0.0933,0.0971,0.12362336,1.8402457e-06,2.8956618e-05,0.0033,0.0605,0.0749,0.057699997,0.053299997,0.078999996,0.0645,0.0603,0.0622,0.25452197,-0.21072318,-0.0829948,-0.0701606,0.100945525,-0.0701606,0.10363523,0.96086514,1.4739337,0.8527132,0.009389657,-0.039921213,1.125,0.8875,0.6342677,0.40229553,0.7440253,1.2708334,1.5242232,-1058505.0,-301915.0,2024-01-01,0
2,0.0552,0.066599995,0.093499996,0.1025,0.119840644,1.2304663e-06,2.732996e-05,0.0033,0.060999997,0.0819,0.0581,0.0534,0.0786,0.0668,0.060799997,0.062699996,0.27646324,-0.21230045,-0.08657757,-0.09359603,0.09475151,-0.09359603,0.115322515,0.9121951,1.403904,0.8263473,0.0014992758,-0.0919014,1.125,0.8875,0.7542958,0.5689622,0.6113943,2.3958333,1.2209196,-1058515.0,-301945.0,2024-01-01,0
2,0.054199997,0.0708,0.096,0.107599996,0.112705804,1.1995077e-06,2.3572744e-05,0.0032,0.0594,0.0742,0.0559,0.0517,0.0751,0.0667,0.058399998,0.0598,0.31620795,-0.20627801,-0.122150816,-0.13280001,0.08524375,-0.13280001,0.12928993,0.8921934,1.3559322,0.8125937,-0.029818201,-0.11407238,1.125,0.8875,0.631219,0.3984375,0.74603176,1.6875,1.530639,-1058565.0,-301925.0,2024-01-01,0
2,0.0567,0.063599996,0.0887,0.0902,0.122724384,9.82514e-07,2.826974e-05,0.0032,0.0616,0.0676,0.058799997,0.054399997,0.077599995,0.0656,0.061699998,0.0635,0.21073829,-0.1729519,-0.06674685,-0.057356592,0.10109307,-0.057356592,0.08321099,0.98337024,1.3946542,0.8643292,0.015479908,-0.01676958,1.0,0.9,0.89235437,0.7962963,-0.05882353,0.16666667,0.61436945,-1058605.0,-301885.0,2024-01-01,0
4,0.0532,0.0664,0.0897,0.1006,0.1300807,1.1995792e-06,2.5450532e-05,0.0029,0.0581,0.060099997,0.0541,0.0503,0.0774,0.0687,0.0574,0.059299998,0.30058175,-0.20479041,-0.073608615,-0.110367894,0.08551069,-0.110367894,0.116341,0.89165014,1.3509036,0.77438134,0.017024439,-0.114681445,0.18055555,0.9097222,0.77173996,0.59558254,0.3707563,3.0486112,1.3511895,-1058205.0,-302555.0,2024-01-01,0
4,0.051599998,0.068799995,0.0927,0.1051,0.12748334,1.3163209e-06,2.3456909e-05,0.0029,0.0567,0.0602,0.0532,0.049399998,0.077,0.0695,0.0568,0.0581,0.3278585,-0.20874068,-0.09251619,-0.14285712,0.078268215,-0.14285712,0.13066188,0.88201714,1.3473837,0.742446,0.0050614923,-0.12554379,0.20833333,0.8958333,0.77298874,0.5975116,0.20792079,3.0208333,1.2945287,-1058225.0,-302545.0,2024-01-01,0
4,0.051999997,0.0705,0.0973,0.111999996,0.12622538,1.3594508e-06,2.3299053e-05,0.0029,0.0557,0.0605,0.0521,0.0484,0.0766,0.0677,0.0556,0.0569,0.36502132,-0.22739722,-0.119033925,-0.15102044,0.079838976,-0.15102044,0.14472972,0.86875004,1.3801419,0.76809454,-0.020260511,-0.14069985,0.25,0.875,0.69499975,0.4830247,0.35458168,3.0277777,1.6920779,-1058245.0,-302535.0,2024-01-01,0
4,0.0554,0.0698,0.0962,0.1081,0.12541181,2.1748483e-06,2.469148e-05,0.003,0.0591,0.0648,0.0554,0.051099997,0.077199996,0.0692,0.058399998,0.060399998,0.32232416,-0.2152895,-0.10957326,-0.115015954,0.09127143,-0.115015954,0.1272284,0.8899167,1.3782235,0.800578,-0.0043165125,-0.116627395,0.19444445,0.9027778,0.69291496,0.48013118,0.47933885,2.7777777,1.5115472,-1058275.0,-302505.0,2024-01-01,0
4,0.0547,0.0648,0.0806,0.089099996,0.12386274,1.7338901e-06,2.5931346e-05,0.003,0.060099997,0.065,0.0561,0.0519,0.0769,0.067999996,0.06,0.0618,0.2272727,-0.1578947,-0.023492083,-0.08451886,0.08575685,-0.08451886,0.08590975,0.90460163,1.2438271,0.80441177,0.024096346,-0.10026061,0.15277778,0.9236111,0.6806264,0.4632523,0.6249112,2.7152777,1.4513006,-1058295.0,-302485.0,2024-01-01,0
4,0.0536,0.0648,0.0823,0.0909,0.11927178,1.7362773e-06,2.6043384e-05,0.003,0.0585,0.0647,0.0548,0.0506,0.077199996,0.0685,0.058399998,0.059699997,0.24776937,-0.16763003,-0.03197495,-0.09459462,0.08386354,-0.09459462,0.09303825,0.90539056,1.2700617,0.78248173,0.027756905,-0.09938887,0.11111111,0.9444444,0.65763557,0.43248457,0.76296294,2.625,1.4518478,-1058315.0,-302465.0,2024-01-01,0
4,0.051599998,0.061899997,0.0793,0.088199995,0.122311145,1.0409295e-06,2.7339967e-05,0.0029,0.056199998,0.06,0.0528,0.0488,0.072,0.0624,0.055999998,0.057699997,0.2510638,-0.17521653,-0.04824854,-0.09074889,0.08101418,-0.09074889,0.0920479,0.89909303,1.2810986,0.8269231,0.0040225345,-0.106368765,0.25,0.875,0.59252024,0.35108024,0.458194,2.6388888,1.7352681,-1058345.0,-302435.0,2024-01-01,0
4,0.056599997,0.067499995,0.085999995,0.0953,0.1287202,1.4269768e-06,2.743628e-05,0.0029,0.060399998,0.0622,0.057099998,0.051999997,0.0736,0.069,0.0603,0.062099997,0.2506562,-0.17076169,-0.0776942,-0.087832384,0.090619646,-0.087832384,0.09529849,0.9024134,1.2740741,0.82028985,0.010989034,-0.102682516,0.20833333,0.8958333,0.62136286,0.38609183,0.5359828,2.6597223,1.6426007,-1058365.0,-302405.0,2024-01-01,0
4,0.0513,0.060599998,0.078999996,0.0871,0.12437874,1.3174653e-06,2.7020185e-05,0.0028,0.056399997,0.0574,0.0523,0.0486,0.07,0.061699998,0.0563,0.057699997,0.24964131,-0.17941776,-0.06040266,-0.08310989,0.08225925,-0.08310989,0.090258464,0.9070034,1.3036304,0.8314425,0.008994277,-0.09760908,0.19444445,0.9027778,0.6947222,0.4826389,0.46096256,2.7638888,1.4393632,-1058385.0,-302415.0,2024-01-01,0
4,0.0512,0.062699996,0.0824,0.092199996,0.12217675,1.3607472e-06,2.7143908e-05,0.0028,0.0561,0.0581,0.051999997,0.0484,0.070099995,0.063099995,0.0558,0.057499997,0.27877948,-0.19044547,-0.08065578,-0.100965746,0.08067704,-0.100965746,0.10246412,0.89370936,1.3141947,0.8114105,0.0031796452,-0.112374656,0.083333336,0.9583333,0.8779712,0.7708333,0.45454547,2.9166667,0.74168473,-1058415.0,-302395.0,2024-01-01,0
4,0.050499998,0.0626,0.083,0.0936,0.12296083,1.4526724e-06,2.6311573e-05,0.0028,0.0554,0.0568,0.0517,0.047799997,0.074,0.0647,0.0552,0.0568,0.28836888,-0.19846348,-0.05732481,-0.106985,0.079206064,-0.106985,0.10758049,0.8867521,1.3258785,0.78052545,0.016496452,-0.12018979,0.0,1.0,1.0,1.0,1.0,3.0,-1.4426951e-10,-1058445.0,-302385.0,2024-01-01,0
4,0.0512,0.065,0.089099996,0.1024,0.12093277,1.4591961e-06,2.5996571e-05,0.0028,0.0546,0.056399997,0.0515,0.0475,0.0739,0.065,0.0546,0.0568,0.33073422,-0.22341695,-0.09325152,-0.11876075,0.0815059,-0.11876075,0.12571113,0.8701172,1.3707693,0.7876923,0.0,-0.13912737,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,2.9930556,0.119479924,-1058475.0,-302375.0,2024-01-01,0
4,0.0495,0.0668,0.0918,0.1068,0.12269528,1.6184449e-06,2.5450348e-05,0.0028,0.0547,0.056199998,0.0515,0.047599997,0.0739,0.0651,0.0547,0.0569,0.34933668,-0.23041476,-0.10802655,-0.14875321,0.07475716,-0.14875321,0.14003833,0.85955054,1.3742515,0.76036865,-0.012888544,-0.15134567,0.027777778,0.9861111,0.945057,0.8931327,0.65217394,2.9583333,0.39287677,-1058485.0,-302385.0,2024-01-01,0
4,0.049399998,0.0607,0.0774,0.087799996,0.115084484,1.4090716e-06,2.399222e-05,0.0028,0.0546,0.0558,0.051,0.047799997,0.074599996,0.0648,0.0537,0.055999998,0.2651297,-0.18249157,-0.01842107,-0.10263398,0.07538111,-0.10263398,0.09701911,0.881549,1.2751236,0.7623456,0.032669343,-0.1260747,0.16666667,0.9166667,0.8267098,0.6834491,0.114754096,2.9444444,0.9875682,-1058555.0,-302375.0,2024-01-01,0
4,0.050499998,0.0678,0.0923,0.1064,0.12292558,1.5463561e-06,2.4841918e-05,0.0028,0.055999998,0.0558,0.0523,0.0484,0.0749,0.067,0.0561,0.0576,0.3408948,-0.22158438,-0.10406697,-0.1462384,0.076400235,-0.1462384,0.13647665,0.8674812,1.3613569,0.7537313,-0.005934708,-0.14216146,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,2.9930556,0.119479924,-1058515.0,-302355.0,2024-01-01,0
4,0.050499998,0.068799995,0.0949,0.1104,0.120943554,1.3920784e-06,2.4343957e-05,0.0028,0.0557,0.055299997,0.052199997,0.048299998,0.0744,0.066199996,0.055099998,0.0567,0.3579336,-0.23214288,-0.12108681,-0.15339479,0.076442026,-0.15339479,0.14524911,0.85960144,1.3793606,0.7628399,-0.019259255,-0.15128645,0.06944445,0.9652778,0.93185025,0.8683449,-0.035971224,2.9652777,0.43329144,-1058515.0,-302375.0,2024-01-01,0
4,0.0504,0.0674,0.0885,0.101799995,0.12549037,1.4366894e-06,2.601733e-05,0.0028,0.0558,0.055999998,0.052199997,0.048299998,0.0742,0.066599995,0.055299997,0.057699997,0.32207793,-0.20330966,-0.08789185,-0.14431241,0.07407876,-0.14431241,0.1265067,0.86935174,1.3130563,0.75675684,-0.0059701945,-0.14000747,0.0,1.0,1.0,1.0,1.0,3.0,-1.4426951e-10,-1058475.0,-302355.0,2024-01-01,0
4,0.0497,0.0638,0.086399995,0.0994,0.121838965,2.241674e-06,2.5269985e-05,0.0028,0.0539,0.0563,0.0508,0.047399998,0.0731,0.0634,0.0536,0.0554,0.32356858,-0.21813726,-0.08338554,-0.12422908,0.07705544,-0.12422908,0.12297971,0.86921525,1.354232,0.78391165,-0.0031446486,-0.14016448,0.16666667,0.9166667,0.6972167,0.4861111,0.5555556,3.25,1.4182959,-1058615.0,-302335.0,2024-01-01,0
4,0.0506,0.0674,0.0911,0.105,0.11629309,1.4003754e-06,2.5777297e-05,0.0028,0.055999998,0.0565,0.0523,0.0486,0.0761,0.0663,0.0559,0.057299998,0.33502862,-0.21809742,-0.089712925,-0.14237289,0.0765792,-0.14237289,0.13311034,0.8676191,1.351632,0.7631976,-0.008227402,-0.1420025,0.125,0.9375,0.8657469,0.74951774,0.11414901,3.0763888,0.77145976,-1058615.0,-302295.0,2024-01-01,0
4,0.049399998,0.0629,0.077,0.0867,0.11793086,1.4581948e-06,2.3589426e-05,0.0028,0.0546,0.0557,0.051,0.0479,0.074599996,0.0648,0.0537,0.055999998,0.25925928,-0.1590909,-0.015831156,-0.12021373,0.07135288,-0.12021373,0.09442369,0.88811994,1.2241653,0.7623456,0.01487864,-0.118648484,0.20833333,0.8958333,0.7749826,0.600598,0.17399618,2.9236112,1.2660291,-1058565.0,-302385.0,2024-01-01,0
4,0.0528,0.0711,0.0975,0.111499995,0.12549639,1.0566413e-06,2.433513e-05,0.0029,0.0574,0.0567,0.053799998,0.0503,0.0819,0.0695,0.0568,0.0589,0.3490623,-0.22124863,-0.0869565,-0.14769974,0.0814008,-0.14769974,0.14152218,0.8744395,1.3713081,0.7597122,-0.011379782,-0.13417219,0.25,0.875,0.6229906,0.38811728,0.4109091,3.3055556,1.6584805,-1058585.0,-302265.0,2024-01-01,0
4,0.0523,0.0717,0.0968,0.112399995,0.12224072,1.3203502e-06,2.5191446e-05,0.0029,0.0579,0.058199998,0.053799998,0.0499,0.0813,0.0709,0.0569,0.059299998,0.35258722,-0.22107548,-0.08702977,-0.15645161,0.07805684,-0.15645161,0.14479972,0.86121,1.3500698,0.7376586,-0.005610089,-0.14941691,0.33333334,0.8333333,0.53683746,0.28819445,0.4251497,3.7083333,2.1392787,-1058555.0,-302245.0,2024-01-01,0
4,0.0524,0.0766,0.1055,0.1226,0.12288861,1.4029205e-06,2.5419035e-05,0.0029,0.0572,0.0585,0.053299997,0.049399998,0.0815,0.0743,0.0567,0.058799997,0.39397383,-0.23092367,-0.12834223,-0.18759689,0.07547693,-0.18759689,0.16624478,0.86052203,1.3772845,0.705249,-0.015241893,-0.15021606,0.30555555,0.8472222,0.56995237,0.32484567,0.43589744,3.75,2.0473142,-1058555.0,-302225.0,2024-01-01,0
4,0.0554,0.0799,0.108399995,0.12719999,0.12370494,1.5038073e-06,2.348771e-05,0.0029,0.0578,0.059299998,0.054199997,0.049599998,0.081599995,0.076,0.0576,0.059699997,0.40242562,-0.22839208,-0.14105263,-0.18107907,0.08118593,-0.18107907,0.16791745,0.8522013,1.3566959,0.7289474,-0.025016028,-0.15993252,0.16666667,0.9166667,0.6517427,0.4247685,0.67469877,3.7777777,1.7418923,-1058525.0,-302215.0,2024-01-01,0
4,0.0565,0.0713,0.0862,0.097899996,0.12697238,1.9420684e-06,2.5705343e-05,0.0030999999,0.060799997,0.0651,0.0569,0.0519,0.084,0.076299995,0.06,0.062099997,0.26485786,-0.15721038,-0.01292597,-0.115805954,0.08349248,-0.115805954,0.10150961,0.8804903,1.2089761,0.74049807,0.03387531,-0.12727636,0.125,0.9375,0.6321352,0.3995949,0.7730695,3.4513888,1.6197487,-1058515.0,-302185.0,2024-01-01,0
4,0.0614,0.074599996,0.089099996,0.1013,0.13324304,1.1454075e-06,2.7126207e-05,0.003,0.0647,0.071899995,0.0611,0.054899998,0.0796,0.076799996,0.0648,0.0665,0.24753696,-0.15179083,-0.056312963,-0.0970588,0.09384479,-0.0970588,0.09645709,0.8795656,1.19437,0.7994792,0.014531043,-0.12832713,0.097222224,0.9513889,0.8518204,0.725598,0.47906977,3.1041667,0.85844636,-1058475.0,-302175.0,2024-01-01,0
4,0.0556,0.0685,0.084,0.0951,0.12847617,1.327604e-06,2.5742238e-05,0.0029,0.0598,0.065299995,0.0558,0.0506,0.0753,0.0721,0.0594,0.060999997,0.26043737,-0.16259171,-0.054613926,-0.103948414,0.08426967,-0.103948414,0.097470194,0.88328075,1.2262774,0.7711512,0.025604563,-0.124112174,0.041666668,0.9791667,0.91808605,0.8428819,0.64444447,3.0625,0.53881687,-1058425.0,-302235.0,2024-01-01,0
4,0.0493,0.0642,0.0797,0.0911,0.109981835,9.5321536e-07,2.782018e-05,0.0026999998,0.0537,0.0504,0.0491,0.044999998,0.0686,0.0656,0.053099997,0.0554,0.29957202,-0.17321315,-0.074848294,-0.13127753,0.07057066,-0.13127753,0.10501477,0.8748628,1.241433,0.7515244,0.010785836,-0.13368821,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,2.9930556,0.119479924,-1058425.0,-302275.0,2024-01-01,0
4,0.0543,0.0689,0.0826,0.094299994,0.1261877,1.5687286e-06,2.7857133e-05,0.0029,0.060399998,0.062,0.0558,0.050899997,0.076699995,0.0731,0.059499998,0.061499998,0.25649565,-0.15563725,-0.037037056,-0.11850648,0.078813955,-0.11850648,0.099063456,0.8759279,1.198839,0.74281806,0.029577496,-0.13247147,0.15277778,0.9236111,0.62784845,0.39419368,0.74314904,3.4097223,1.7415221,-1058475.0,-302245.0,2024-01-01,0
